id_student,code_module,code_presentation,id_assessment,prev_avg_score,prev_std_score,prev_min_score,prev_max_score,num_prev_quizzes,prev_avg_delay,trend,actual_score
2509321,DDD,2014J,25363,85.0,0.0,85.0,85.0,1,-2.0,0.0,65.0
2509321,DDD,2014J,25364,75.0,14.142135623730951,65.0,85.0,2,-0.5,-20.0,100.0
2509321,DDD,2014J,25365,83.33333333333333,17.55942292142123,65.0,100.0,3,-0.3333333333333333,15.0,94.0
2509321,DDD,2014J,25366,86.0,15.297058540778355,65.0,100.0,4,-0.25,9.0,78.0
2509321,DDD,2014J,25367,84.4,13.722244714331543,65.0,100.0,5,0.0,-7.0,90.0
2509639,AAA,2014J,1759,63.0,0.0,63.0,63.0,1,-1.0,0.0,66.0
2509639,AAA,2014J,1760,64.5,2.1213203435596424,63.0,66.0,2,5.5,3.0,68.0
2509639,AAA,2014J,1761,65.66666666666667,2.5166114784235836,63.0,68.0,3,6.666666666666667,5.0,60.0
2509639,AAA,2014J,1762,64.25,3.5,60.0,68.0,4,4.75,-3.0,73.0
2510414,BBB,2013J,14997,50.0,0.0,50.0,50.0,1,0.0,0.0,40.0
2510414,BBB,2013J,14998,45.0,7.0710678118654755,40.0,50.0,2,0.0,-10.0,35.0
2510414,BBB,2013J,14999,41.666666666666664,7.637626158259733,35.0,50.0,3,0.0,-15.0,58.0
2510414,BBB,2013J,15000,45.75,10.275375094532235,35.0,58.0,4,-0.25,8.0,53.0
2510414,BBB,2013J,15001,47.2,9.47100839404126,35.0,58.0,5,-0.2,3.0,55.0
2510667,FFF,2013B,34861,84.0,0.0,84.0,84.0,1,-1.0,0.0,72.0
2510667,FFF,2013B,34862,78.0,8.48528137423857,72.0,84.0,2,3.0,-12.0,82.0
2510667,FFF,2013B,34863,79.33333333333333,6.429100507328637,72.0,84.0,3,4.0,-2.0,80.0
2510667,FFF,2013B,34864,79.5,5.259911279353167,72.0,84.0,4,2.5,-4.0,91.0
2511519,BBB,2014J,15021,100.0,0.0,100.0,100.0,1,-8.0,0.0,85.0
2511519,BBB,2014J,15022,92.5,10.606601717798213,85.0,100.0,2,-4.5,-15.0,85.0
2511519,BBB,2014J,15023,90.0,8.660254037844387,85.0,100.0,3,-3.3333333333333335,-15.0,85.0
2511519,BBB,2014J,15024,88.75,7.5,85.0,100.0,4,-2.75,-15.0,70.0
2511859,GGG,2013J,37416,77.0,0.0,77.0,77.0,1,-3.0,0.0,69.0
2511859,GGG,2013J,37417,73.0,5.656854249492381,69.0,77.0,2,-4.0,-8.0,80.0
2512392,BBB,2013B,14985,85.0,0.0,85.0,85.0,1,0.0,0.0,83.0
2512392,BBB,2013B,14986,84.0,1.4142135623730951,83.0,85.0,2,0.0,-2.0,71.0
2512392,BBB,2013J,15001,76.0,0.0,76.0,76.0,1,0.0,0.0,86.0
2513245,DDD,2013B,25335,71.0,0.0,71.0,71.0,1,-8.0,0.0,87.0
2513245,DDD,2013B,25336,79.0,11.313708498984761,71.0,87.0,2,-7.0,16.0,87.0
2513245,DDD,2013B,25337,81.66666666666667,9.237604307034013,71.0,87.0,3,-5.666666666666667,16.0,69.0
2513954,BBB,2014B,15009,73.0,0.0,73.0,73.0,1,-6.0,0.0,88.0
2513954,BBB,2014B,15010,80.5,10.606601717798213,73.0,88.0,2,-4.0,15.0,78.0
2513954,BBB,2014B,15011,79.66666666666667,7.637626158259734,73.0,88.0,3,-5.0,5.0,85.0
2513954,BBB,2014B,15012,81.0,6.782329983125268,73.0,88.0,4,-4.75,12.0,83.0
2513954,BBB,2014B,15013,81.4,5.941380311005179,73.0,88.0,5,-4.0,10.0,90.0
2513997,CCC,2014B,24283,90.0,0.0,90.0,90.0,1,-3.0,0.0,75.0
2513997,CCC,2014B,24284,82.5,10.606601717798213,75.0,90.0,2,2.5,-15.0,62.0
2513997,CCC,2014B,24285,75.66666666666667,14.011899704655802,62.0,90.0,3,4.333333333333333,-28.0,78.0
2514044,BBB,2014B,15010,84.0,0.0,84.0,84.0,1,-7.0,0.0,89.0
2514044,BBB,2014B,15012,86.5,3.5355339059327378,84.0,89.0,2,-3.0,5.0,83.0
2514044,BBB,2014B,15013,85.33333333333333,3.214550253664318,83.0,89.0,3,-7.0,-1.0,79.0
2514368,AAA,2014J,1759,87.0,0.0,87.0,87.0,1,5.0,0.0,70.0
2514368,AAA,2014J,1760,78.5,12.020815280171307,70.0,87.0,2,2.5,-17.0,84.0
2514368,AAA,2014J,1761,80.33333333333333,9.073771725877467,70.0,87.0,3,2.0,-3.0,82.0
2514368,AAA,2014J,1762,80.75,7.455423082115014,70.0,87.0,4,3.5,-5.0,90.0
2514379,BBB,2013J,14997,73.0,0.0,73.0,73.0,1,-7.0,0.0,69.0
2514379,BBB,2013J,14998,71.0,2.8284271247461903,69.0,73.0,2,-3.5,-4.0,78.0
2514379,BBB,2013J,14999,73.33333333333333,4.509249752822894,69.0,78.0,3,-2.6666666666666665,5.0,70.0
2514379,BBB,2013J,15000,72.5,4.041451884327381,69.0,78.0,4,-2.0,-3.0,69.0
2514379,BBB,2013J,15001,71.8,3.8340579025361627,69.0,78.0,5,-2.0,-4.0,73.0
2514431,FFF,2013B,34861,90.0,0.0,90.0,90.0,1,-1.0,0.0,74.0
2514431,FFF,2013B,34862,82.0,11.313708498984761,74.0,90.0,2,1.5,-16.0,59.0
2514431,FFF,2013B,34863,74.33333333333333,15.50268793897798,59.0,90.0,3,3.3333333333333335,-31.0,72.0
2514431,FFF,2013B,34864,73.75,12.711543310445563,59.0,90.0,4,5.5,-18.0,66.0
2514898,AAA,2014J,1759,71.0,0.0,71.0,71.0,1,9.0,0.0,55.0
2514898,AAA,2014J,1760,63.0,11.313708498984761,55.0,71.0,2,15.0,-16.0,72.0
2514898,AAA,2014J,1761,66.0,9.539392014169456,55.0,72.0,3,10.0,1.0,51.0
2514898,AAA,2014J,1762,62.25,10.812801055539063,51.0,72.0,4,9.5,-20.0,83.0
2514949,FFF,2013B,34861,92.0,0.0,92.0,92.0,1,0.0,0.0,48.0
2514949,FFF,2013B,34862,70.0,31.11269837220809,48.0,92.0,2,-1.0,-44.0,59.0
2514949,FFF,2013B,34863,66.33333333333333,22.898325994127458,48.0,92.0,3,1.6666666666666667,-33.0,49.0
2514949,FFF,2013B,34864,62.0,20.607442021431645,48.0,92.0,4,1.25,-43.0,47.0
2516163,FFF,2014B,34887,88.0,0.0,88.0,88.0,1,0.0,0.0,96.0
2516163,FFF,2014B,34888,92.0,5.656854249492381,88.0,96.0,2,0.0,8.0,99.0
2516163,FFF,2014B,34889,94.33333333333333,5.686240703077327,88.0,99.0,3,0.0,11.0,98.0
2516163,FFF,2014B,34890,95.25,4.9916597106239795,88.0,99.0,4,0.0,10.0,100.0
2516503,AAA,2013J,1753,82.0,0.0,82.0,82.0,1,-1.0,0.0,75.0
2516503,AAA,2013J,1754,78.5,4.949747468305833,75.0,82.0,2,-0.5,-7.0,82.0
2516503,AAA,2013J,1755,79.66666666666667,4.041451884327381,75.0,82.0,3,-0.3333333333333333,0.0,78.0
2516503,AAA,2013J,1756,79.25,3.4034296427770228,75.0,82.0,4,-0.5,-4.0,80.0
2516931,GGG,2013J,37416,75.0,0.0,75.0,75.0,1,-4.0,0.0,80.0
2516939,DDD,2014J,25363,75.0,0.0,75.0,75.0,1,-1.0,0.0,70.0
2516939,DDD,2014J,25364,72.5,3.5355339059327378,70.0,75.0,2,-3.5,-5.0,78.0
2516939,DDD,2014J,25365,74.33333333333333,4.041451884327381,70.0,78.0,3,-4.666666666666667,3.0,90.0
2516939,DDD,2014J,25366,78.25,8.5,70.0,90.0,4,-3.75,15.0,69.0
2516939,DDD,2014J,25367,76.4,8.44393273303382,69.0,90.0,5,-4.6,-6.0,82.0
2517387,DDD,2014J,25363,60.0,0.0,60.0,60.0,1,0.0,0.0,75.0
2517387,DDD,2014J,25364,67.5,10.606601717798213,60.0,75.0,2,3.0,15.0,65.0
2517389,CCC,2014J,24292,94.0,0.0,94.0,94.0,1,-3.0,0.0,89.0
2517389,CCC,2014J,24293,91.5,3.5355339059327378,89.0,94.0,2,-1.5,-5.0,85.0
2517389,CCC,2014J,24294,89.33333333333333,4.509249752822894,85.0,94.0,3,-2.0,-9.0,82.0
2517864,BBB,2013B,14985,90.0,0.0,90.0,90.0,1,-3.0,0.0,73.0
2517864,BBB,2013B,14986,81.5,12.020815280171307,73.0,90.0,2,-5.0,-17.0,81.0
2517864,BBB,2013B,14987,81.33333333333333,8.504900548115383,73.0,90.0,3,-3.6666666666666665,-9.0,86.0
2517864,BBB,2013B,14988,82.5,7.32575365861197,73.0,90.0,4,-2.75,-4.0,86.0
2518069,AAA,2013J,1753,74.0,0.0,74.0,74.0,1,-2.0,0.0,75.0
2518069,AAA,2013J,1754,74.5,0.7071067811865476,74.0,75.0,2,-2.0,1.0,80.0
2518069,AAA,2013J,1755,76.33333333333333,3.214550253664318,74.0,80.0,3,-1.0,6.0,79.0
2518069,AAA,2013J,1756,77.0,2.943920288775949,74.0,80.0,4,-1.0,5.0,75.0
2518617,DDD,2013B,25335,77.0,0.0,77.0,77.0,1,7.0,0.0,66.0
2518617,DDD,2013B,25336,71.5,7.7781745930520225,66.0,77.0,2,3.5,-11.0,84.0
2518653,BBB,2013B,14985,87.0,0.0,87.0,87.0,1,-1.0,0.0,95.0
2518653,BBB,2013B,14986,91.0,5.656854249492381,87.0,95.0,2,-1.0,8.0,95.0
2518653,BBB,2013B,14987,92.33333333333333,4.618802153517006,87.0,95.0,3,-1.0,8.0,92.0
2518653,BBB,2013B,14988,92.25,3.774917217635375,87.0,95.0,4,4.25,5.0,97.0
2518653,BBB,2013B,14989,93.2,3.8987177379235853,87.0,97.0,5,7.6,10.0,97.0
2519138,FFF,2014J,34900,76.0,0.0,76.0,76.0,1,-2.0,0.0,90.0
2519138,FFF,2014J,34901,83.0,9.899494936611665,76.0,90.0,2,-2.0,14.0,85.0
2519138,FFF,2014J,34902,83.66666666666667,7.094598884597588,76.0,90.0,3,-2.3333333333333335,9.0,73.0
2519138,FFF,2014J,34903,81.0,7.874007874011811,73.0,90.0,4,-2.25,-3.0,85.0
2519622,DDD,2014B,25356,84.0,0.0,84.0,84.0,1,-2.0,0.0,78.0
2519622,DDD,2014B,25357,81.0,4.242640687119285,78.0,84.0,2,-3.0,-6.0,79.0
2519972,GGG,2013J,37416,80.0,0.0,80.0,80.0,1,26.0,0.0,85.0
2519972,GGG,2013J,37417,82.5,3.5355339059327378,80.0,85.0,2,23.0,5.0,85.0
2520067,EEE,2014B,30715,97.0,0.0,97.0,97.0,1,-2.0,0.0,93.0
2520290,BBB,2014J,15021,1.0,0.0,1.0,1.0,1,-1.0,0.0,60.0
2520290,BBB,2014J,15022,30.5,41.71930009000631,1.0,60.0,2,-0.5,59.0,65.0
2520290,BBB,2014J,15023,42.0,35.59494346111537,1.0,65.0,3,-0.3333333333333333,64.0,65.0
2520290,BBB,2014J,15024,47.75,31.255666152982034,1.0,65.0,4,-0.5,64.0,65.0
2520539,CCC,2014J,24292,92.0,0.0,92.0,92.0,1,-11.0,0.0,76.0
2520539,CCC,2014J,24293,84.0,11.313708498984761,76.0,92.0,2,-5.5,-16.0,53.0
2520539,CCC,2014J,24294,73.66666666666667,19.60442127004348,53.0,92.0,3,-3.0,-39.0,65.0
2520649,BBB,2014J,15021,100.0,0.0,100.0,100.0,1,10.0,0.0,58.0
2520649,BBB,2014J,15022,79.0,29.698484809834994,58.0,100.0,2,4.5,-42.0,57.0
2520649,BBB,2014J,15023,71.66666666666667,24.54248017893329,57.0,100.0,3,2.6666666666666665,-43.0,45.0
2520649,BBB,2014J,15024,65.0,24.069344264714264,45.0,100.0,4,2.0,-55.0,65.0
2520868,DDD,2013J,25349,69.0,0.0,69.0,69.0,1,-8.0,0.0,66.0
2520868,DDD,2013J,25350,67.5,2.1213203435596424,66.0,69.0,2,-7.5,-3.0,76.0
2520868,DDD,2013J,25351,70.33333333333333,5.131601439446884,66.0,76.0,3,-5.333333333333333,7.0,57.0
2520868,DDD,2013J,25352,67.0,7.874007874011811,57.0,76.0,4,-5.5,-12.0,69.0
2520868,DDD,2013J,25353,67.4,6.87749954561976,57.0,76.0,5,-4.8,0.0,69.0
2521459,AAA,2013J,1753,63.0,0.0,63.0,63.0,1,0.0,0.0,50.0
2521459,AAA,2013J,1754,56.5,9.192388155425117,50.0,63.0,2,4.0,-13.0,54.0
2521459,AAA,2013J,1755,55.666666666666664,6.658328118479393,50.0,63.0,3,2.6666666666666665,-9.0,67.0
2521459,AAA,2013J,1756,58.5,7.852812659593164,50.0,67.0,4,5.5,4.0,70.0
2521655,FFF,2013B,34861,98.0,0.0,98.0,98.0,1,-8.0,0.0,88.0
2521655,FFF,2013B,34862,93.0,7.0710678118654755,88.0,98.0,2,-5.5,-10.0,83.0
2521655,FFF,2013B,34863,89.66666666666667,7.637626158259734,83.0,98.0,3,-5.0,-15.0,87.0
2521655,FFF,2013B,34864,89.0,6.377042156569663,83.0,98.0,4,-6.5,-11.0,98.0
2521745,BBB,2013B,14985,50.0,0.0,50.0,50.0,1,-1.0,0.0,50.0
2521745,BBB,2013B,14986,50.0,0.0,50.0,50.0,2,1.0,0.0,43.0
2521745,BBB,2013B,14987,47.666666666666664,4.041451884327381,43.0,50.0,3,-1.6666666666666667,-7.0,63.0
2521745,BBB,2013B,14988,51.5,8.34665601703261,43.0,63.0,4,-1.5,13.0,54.0
2521745,BBB,2013B,14989,52.0,7.314369419163897,43.0,63.0,5,-1.2,4.0,70.0
2521865,AAA,2014J,1759,69.0,0.0,69.0,69.0,1,5.0,0.0,67.0
2521865,AAA,2014J,1760,68.0,1.4142135623730951,67.0,69.0,2,9.5,-2.0,64.0
2521865,AAA,2014J,1761,66.66666666666667,2.5166114784235836,64.0,69.0,3,6.333333333333333,-5.0,71.0
2521865,AAA,2014J,1762,67.75,2.9860788111948193,64.0,71.0,4,10.0,2.0,48.0
2522093,BBB,2013B,14985,87.0,0.0,87.0,87.0,1,-1.0,0.0,83.0
2522093,BBB,2013B,14986,85.0,2.8284271247461903,83.0,87.0,2,-3.5,-4.0,35.0
2522093,BBB,2013B,14988,68.33333333333333,28.93671255228094,35.0,87.0,3,0.3333333333333333,-52.0,93.0
2522093,BBB,2013B,14989,74.5,26.6520793435209,35.0,93.0,4,0.25,6.0,87.0
2522335,FFF,2013B,34861,94.0,0.0,94.0,94.0,1,-4.0,0.0,96.0
2522335,FFF,2013B,34862,95.0,1.4142135623730951,94.0,96.0,2,-4.5,2.0,89.0
2522335,FFF,2013B,34863,93.0,3.605551275463989,89.0,96.0,3,-10.666666666666666,-5.0,83.0
2522335,FFF,2013B,34864,90.5,5.802298395176403,83.0,96.0,4,-9.5,-11.0,84.0
2522927,AAA,2014J,1759,82.0,0.0,82.0,82.0,1,-3.0,0.0,52.0
2522927,AAA,2014J,1760,67.0,21.213203435596427,52.0,82.0,2,-2.5,-30.0,77.0
2522927,AAA,2014J,1761,70.33333333333333,16.072751268321593,52.0,82.0,3,-2.0,-5.0,65.0
2522927,AAA,2014J,1762,69.0,13.391539617733779,52.0,82.0,4,-2.0,-17.0,66.0
2522932,CCC,2014B,24283,62.0,0.0,62.0,62.0,1,-1.0,0.0,20.0
2522932,CCC,2014B,24284,41.0,29.698484809834994,20.0,62.0,2,6.0,-42.0,31.0
2522932,DDD,2013J,25349,57.0,0.0,57.0,57.0,1,-1.0,0.0,60.0
2522932,DDD,2013J,25350,58.5,2.1213203435596424,57.0,60.0,2,-1.5,3.0,63.0
2522932,DDD,2013J,25351,60.0,3.0,57.0,63.0,3,-3.0,6.0,44.0
2522932,DDD,2013J,25352,56.0,8.366600265340756,44.0,63.0,4,-2.5,-13.0,49.0
2523035,FFF,2013J,34874,66.0,0.0,66.0,66.0,1,-2.0,0.0,72.0
2523035,FFF,2013J,34875,69.0,4.242640687119285,66.0,72.0,2,-1.0,6.0,70.0
2523035,FFF,2013J,34876,69.33333333333333,3.055050463303893,66.0,72.0,3,-1.0,4.0,67.0
2523035,FFF,2013J,34877,68.75,2.753785273643051,66.0,72.0,4,-2.5,1.0,81.0
2523146,DDD,2013B,25335,88.0,0.0,88.0,88.0,1,0.0,0.0,85.0
2523146,DDD,2013B,25336,86.5,2.1213203435596424,85.0,88.0,2,0.0,-3.0,81.0
2523350,BBB,2014B,15009,85.0,0.0,85.0,85.0,1,0.0,0.0,85.0
2523350,BBB,2014B,15010,85.0,0.0,85.0,85.0,2,-0.5,0.0,77.0
2523350,BBB,2014B,15011,82.33333333333333,4.618802153517006,77.0,85.0,3,-0.3333333333333333,-8.0,80.0
2523350,BBB,2014B,15012,81.75,3.947573094109004,77.0,85.0,4,2.5,-5.0,85.0
2523430,BBB,2014B,15009,67.0,0.0,67.0,67.0,1,-3.0,0.0,87.0
2523430,BBB,2014B,15010,77.0,14.142135623730951,67.0,87.0,2,-2.0,20.0,90.0
2523736,AAA,2013J,1753,58.0,0.0,58.0,58.0,1,7.0,0.0,64.0
2523736,AAA,2013J,1754,61.0,4.242640687119285,58.0,64.0,2,8.0,6.0,62.0
2523736,AAA,2013J,1755,61.333333333333336,3.0550504633038935,58.0,64.0,3,8.666666666666666,4.0,63.0
2523751,FFF,2013J,34874,88.0,0.0,88.0,88.0,1,0.0,0.0,82.0
2523751,FFF,2013J,34875,85.0,4.242640687119285,82.0,88.0,2,-0.5,-6.0,55.0
2523915,FFF,2014B,34887,88.0,0.0,88.0,88.0,1,4.0,0.0,70.0
2523915,FFF,2014B,34888,79.0,12.727922061357855,70.0,88.0,2,2.0,-18.0,63.0
2523915,FFF,2014B,34889,73.66666666666667,12.897028081435403,63.0,88.0,3,3.3333333333333335,-25.0,71.0
2523989,BBB,2014B,15009,73.0,0.0,73.0,73.0,1,19.0,0.0,71.0
2523989,BBB,2014B,15011,72.0,1.4142135623730951,71.0,73.0,2,15.0,-2.0,75.0
2523989,BBB,2014B,15013,73.0,2.0,71.0,75.0,3,14.666666666666666,2.0,78.0
2524127,BBB,2013B,14986,66.0,0.0,66.0,66.0,1,1.0,0.0,60.0
2524127,BBB,2013B,14987,63.0,4.242640687119285,60.0,66.0,2,4.5,-6.0,69.0
2524127,BBB,2013B,14988,65.0,4.58257569495584,60.0,69.0,3,2.6666666666666665,3.0,65.0
2524127,BBB,2013B,14989,65.0,3.7416573867739413,60.0,69.0,4,1.75,-1.0,73.0
2524295,BBB,2014B,15009,60.0,0.0,60.0,60.0,1,0.0,0.0,78.0
2524295,BBB,2014B,15010,69.0,12.727922061357855,60.0,78.0,2,0.0,18.0,50.0
2524295,BBB,2014B,15011,62.666666666666664,14.189197769195175,50.0,78.0,3,0.3333333333333333,-10.0,39.0
2524295,BBB,2014B,15012,56.75,16.560495161679196,39.0,78.0,4,0.5,-21.0,67.0
2524295,BBB,2014B,15013,58.8,15.056560032092323,39.0,78.0,5,1.2,7.0,60.0
2524572,FFF,2013J,34874,56.0,0.0,56.0,56.0,1,1.0,0.0,86.0
2525062,FFF,2013B,34861,88.0,0.0,88.0,88.0,1,-4.0,0.0,94.0
2525062,FFF,2013B,34862,91.0,4.242640687119285,88.0,94.0,2,-2.5,6.0,95.0
2525062,FFF,2013B,34863,92.33333333333333,3.7859388972001824,88.0,95.0,3,-2.6666666666666665,7.0,96.0
2525062,FFF,2013B,34864,93.25,3.593976442141304,88.0,96.0,4,-5.0,8.0,75.0
2525633,FFF,2014B,34887,88.0,0.0,88.0,88.0,1,18.0,0.0,0.0
2525964,DDD,2014J,25363,80.0,0.0,80.0,80.0,1,-1.0,0.0,70.0
2525964,DDD,2014J,25364,75.0,7.0710678118654755,70.0,80.0,2,-3.0,-10.0,83.0
2525964,DDD,2014J,25365,77.66666666666667,6.8068592855540455,70.0,83.0,3,-2.6666666666666665,3.0,90.0
2525964,DDD,2014J,25366,80.75,8.301606270274847,70.0,90.0,4,-2.25,10.0,79.0
2525964,DDD,2014J,25367,80.4,7.231873892705818,70.0,90.0,5,-2.2,-1.0,84.0
2526485,GGG,2014B,37426,80.0,0.0,80.0,80.0,1,-9.0,0.0,60.0
2526485,GGG,2014B,37427,70.0,14.142135623730951,60.0,80.0,2,-5.0,-20.0,64.0
2526493,CCC,2014B,24283,92.0,0.0,92.0,92.0,1,-3.0,0.0,99.0
2526493,CCC,2014B,24284,95.5,4.949747468305833,92.0,99.0,2,-2.5,7.0,93.0
2526493,CCC,2014B,24285,94.66666666666667,3.7859388972001824,92.0,99.0,3,-2.3333333333333335,1.0,93.0
2526537,FFF,2013J,34874,28.0,0.0,28.0,28.0,1,6.0,0.0,14.0
2526537,FFF,2013J,34875,21.0,9.899494936611665,14.0,28.0,2,3.0,-14.0,13.0
2526537,FFF,2013J,34876,18.333333333333332,8.386497083606084,13.0,28.0,3,6.666666666666667,-15.0,18.0
2526784,BBB,2014B,15009,62.0,0.0,62.0,62.0,1,-1.0,0.0,60.0
2526784,BBB,2014B,15010,61.0,1.4142135623730951,60.0,62.0,2,-1.0,-2.0,55.0
2526784,BBB,2014B,15011,59.0,3.605551275463989,55.0,62.0,3,-1.0,-7.0,67.0
2526784,BBB,2014B,15012,61.0,4.96655480858378,55.0,67.0,4,-1.0,5.0,73.0
2526784,BBB,2014B,15013,63.4,6.877499545619759,55.0,73.0,5,-1.6,11.0,83.0
2527066,DDD,2014J,25363,100.0,0.0,100.0,100.0,1,-3.0,0.0,90.0
2527066,DDD,2014J,25364,95.0,7.0710678118654755,90.0,100.0,2,-4.0,-10.0,90.0
2527066,DDD,2014J,25365,93.33333333333333,5.773502691896257,90.0,100.0,3,-3.0,-10.0,82.0
2527066,DDD,2014J,25366,90.5,7.371114795831994,82.0,100.0,4,-2.75,-18.0,93.0
2527066,DDD,2014J,25367,91.0,6.48074069840786,82.0,100.0,5,-2.4,-7.0,72.0
2528352,BBB,2013J,14997,61.0,0.0,61.0,61.0,1,3.0,0.0,62.0
2528352,BBB,2013J,14998,61.5,0.7071067811865476,61.0,62.0,2,1.5,1.0,56.0
2528966,BBB,2013B,14985,65.0,0.0,65.0,65.0,1,6.0,0.0,65.0
2528966,BBB,2013B,14986,65.0,0.0,65.0,65.0,2,6.0,0.0,63.0
2528966,BBB,2013B,14987,64.33333333333333,1.1547005383792517,63.0,65.0,3,9.666666666666666,-2.0,65.0
2528966,BBB,2013B,14988,64.5,1.0,63.0,65.0,4,9.0,0.0,70.0
2529052,FFF,2014J,34900,78.0,0.0,78.0,78.0,1,-1.0,0.0,68.0
2529279,AAA,2013J,1753,71.0,0.0,71.0,71.0,1,-4.0,0.0,80.0
2529279,AAA,2013J,1754,75.5,6.363961030678928,71.0,80.0,2,-4.5,9.0,75.0
2529279,AAA,2013J,1755,75.33333333333333,4.509249752822894,71.0,80.0,3,-3.3333333333333335,4.0,85.0
2529279,AAA,2013J,1756,77.75,6.075908711186061,71.0,85.0,4,-1.75,14.0,79.0
2529306,BBB,2013J,14997,75.0,0.0,75.0,75.0,1,-1.0,0.0,64.0
2529306,BBB,2013J,14998,69.5,7.7781745930520225,64.0,75.0,2,-1.5,-11.0,53.0
2529306,BBB,2013J,14999,64.0,11.0,53.0,75.0,3,-2.3333333333333335,-22.0,52.0
2529306,BBB,2013J,15000,61.0,10.801234497346433,52.0,75.0,4,-2.5,-23.0,59.0
2529419,FFF,2014J,34900,90.0,0.0,90.0,90.0,1,-1.0,0.0,90.0
2529419,FFF,2014J,34901,90.0,0.0,90.0,90.0,2,-1.5,0.0,71.0
2529419,FFF,2014J,34902,83.66666666666667,10.96965511460289,71.0,90.0,3,-1.3333333333333333,-19.0,90.0
2529419,FFF,2014J,34903,85.25,9.5,71.0,90.0,4,-1.25,0.0,92.0
2530976,FFF,2014J,34900,76.0,0.0,76.0,76.0,1,-1.0,0.0,64.0
2530976,FFF,2014J,34901,70.0,8.48528137423857,64.0,76.0,2,-1.0,-12.0,73.0
2530976,FFF,2014J,34902,71.0,6.244997998398398,64.0,76.0,3,1.0,-3.0,58.0
2531031,BBB,2013B,14985,73.0,0.0,73.0,73.0,1,-2.0,0.0,66.0
2531031,BBB,2013B,14986,69.5,4.949747468305833,66.0,73.0,2,-1.0,-7.0,0.0
2531031,BBB,2013B,14987,46.333333333333336,40.27819923151149,0.0,73.0,3,-0.3333333333333333,-73.0,87.0
2531031,BBB,2013B,14988,56.5,38.66522985836241,0.0,87.0,4,-0.25,14.0,65.0
2531031,BBB,2013B,14989,58.2,33.70014836762592,0.0,87.0,5,-0.2,-8.0,87.0
2531298,DDD,2013B,25335,28.0,0.0,28.0,28.0,1,-1.0,0.0,20.0
2531298,DDD,2013B,25336,24.0,5.656854249492381,20.0,28.0,2,-0.5,-8.0,45.0
2531298,DDD,2013B,25337,31.0,12.767145334803704,20.0,45.0,3,-0.3333333333333333,17.0,27.0
2532302,AAA,2013J,1753,69.0,0.0,69.0,69.0,1,-1.0,0.0,72.0
2532302,AAA,2013J,1754,70.5,2.1213203435596424,69.0,72.0,2,-4.0,3.0,64.0
2532302,AAA,2013J,1755,68.33333333333333,4.041451884327381,64.0,72.0,3,-15.666666666666666,-5.0,71.0
2532302,AAA,2013J,1756,69.0,3.559026084010437,64.0,72.0,4,-12.5,2.0,40.0
2532320,FFF,2013B,34861,100.0,0.0,100.0,100.0,1,-2.0,0.0,76.0
2532320,FFF,2013B,34862,88.0,16.97056274847714,76.0,100.0,2,-2.0,-24.0,73.0
2532320,FFF,2013B,34863,83.0,14.798648586948742,73.0,100.0,3,-1.6666666666666667,-27.0,89.0
2532320,FFF,2013B,34864,84.5,12.449899597988733,73.0,100.0,4,-2.0,-11.0,95.0
2532322,DDD,2013B,25335,87.0,0.0,87.0,87.0,1,-3.0,0.0,85.0
2532322,DDD,2013B,25336,86.0,1.4142135623730951,85.0,87.0,2,-2.0,-2.0,91.0
2532322,DDD,2013B,25337,87.66666666666667,3.055050463303893,85.0,91.0,3,-8.0,4.0,87.0
2532322,DDD,2013B,25338,87.5,2.516611478423583,85.0,91.0,4,-4.25,0.0,63.0
2532323,FFF,2013B,34861,78.0,0.0,78.0,78.0,1,-1.0,0.0,68.0
2532323,FFF,2013B,34862,73.0,7.0710678118654755,68.0,78.0,2,-1.0,-10.0,57.0
2532323,FFF,2013B,34863,67.66666666666667,10.503967504392488,57.0,78.0,3,-1.0,-21.0,78.0
2532323,FFF,2013B,34864,70.25,10.012492197250394,57.0,78.0,4,0.25,0.0,68.0
2532643,BBB,2014B,15009,71.0,0.0,71.0,71.0,1,0.0,0.0,66.0
2532647,BBB,2013J,14997,58.0,0.0,58.0,58.0,1,0.0,0.0,65.0
2532647,BBB,2013J,14998,61.5,4.949747468305833,58.0,65.0,2,-0.5,7.0,70.0
2532647,BBB,2013J,14999,64.33333333333333,6.027713773341707,58.0,70.0,3,-0.3333333333333333,12.0,58.0
2532647,BBB,2013J,15000,62.75,5.852349955359813,58.0,70.0,4,-0.25,0.0,60.0
2532647,BBB,2013J,15001,62.2,5.215361924162119,58.0,70.0,5,-0.2,2.0,65.0
2532785,FFF,2014B,34887,80.0,0.0,80.0,80.0,1,-3.0,0.0,82.0
2532785,FFF,2014B,34888,81.0,1.4142135623730951,80.0,82.0,2,-2.5,2.0,90.0
2532785,FFF,2014B,34889,84.0,5.291502622129181,80.0,90.0,3,-2.0,10.0,90.0
2532785,FFF,2014B,34890,85.5,5.259911279353167,80.0,90.0,4,-2.25,10.0,94.0
2532840,FFF,2013B,34861,70.0,0.0,70.0,70.0,1,5.0,0.0,58.0
2533195,GGG,2014J,37436,55.0,0.0,55.0,55.0,1,-8.0,0.0,60.0
2533195,GGG,2014J,37437,57.5,3.5355339059327378,55.0,60.0,2,-5.5,5.0,65.0
2533297,DDD,2014B,25356,72.0,0.0,72.0,72.0,1,-2.0,0.0,70.0
